msme_id,business_name,sector,employees,years_in_business,ntc_flag,gst_filing_delay_days,gst_compliance_pct,upi_txn_consistency,upi_monthly_volume,inflow_outflow_ratio,bank_balance_avg,bounce_count_6m,epfo_regularity_pct,loan_emi_outflow_ratio,pillar_gst_score,pillar_upi_score,pillar_banking_score,pillar_epfo_score,pillar_stability_score,financial_health_score,risk_band,archetype
MSME00815,Sodhi Ltd,IT/Services,14,5.2,0,22.7,57.2,0.509,67868.0,0.88,1250.0,2,48.8,0.407,58.0,42.4,8.0,48.8,33.4,37.2,High-Risk,high_risk
MSME00816,Mandal and Sons,Manufacturing,9,5.2,1,10.1,80.7,0.776,261418.0,1.05,50914.0,3,83.2,0.29,81.2,80.5,23.0,83.2,36.9,60.8,Moderate,moderate
MSME00817,"Madan, Johal and Borra",IT/Services,3,9.8,0,18.6,80.9,0.636,312220.0,0.97,48753.0,1,65.2,0.365,75.1,74.6,30.7,65.2,48.5,59.3,Moderate,moderate
MSME00818,Dave and Sons,Agri-processing,1,8.1,1,2.2,94.2,0.838,370450.0,1.2,172098.0,1,92.7,0.244,95.0,88.7,76.4,92.7,47.0,83.5,Healthy,healthy
MSME00819,Anand-Chacko,IT/Services,12,9.9,0,1.1,90.6,0.862,262195.0,1.46,156091.0,0,95.3,0.194,93.5,86.5,81.1,95.3,53.9,86.6,Healthy,healthy
MSME00820,Chana Inc,Textiles,8,7.7,0,0.1,94.9,0.896,409378.0,1.67,209482.0,0,91.6,0.202,96.9,92.8,93.4,91.6,47.1,90.2,Healthy,healthy
MSME00821,Sunder Ltd,Food & Beverage,12,9.5,0,20.7,66.5,0.602,160704.0,1.0,26303.0,9,45.1,0.459,65.0,58.2,0.0,45.1,44.7,45.8,Moderate,high_risk
MSME00822,Pingle-Srinivasan,Food & Beverage,6,7.6,0,4.1,93.9,0.93,362430.0,1.44,247408.0,0,91.6,0.192,93.4,95.1,88.8,91.6,47.0,88.5,Healthy,healthy
MSME00823,Bains LLC,IT/Services,2,11.0,0,2.1,100.0,0.938,325549.0,1.33,247798.0,0,93.7,0.219,98.5,95.6,86.7,93.7,56.4,88.1,Healthy,healthy
MSME00824,"Chander, Jhaveri and Pau",Agri-processing,1,5.1,0,4.7,97.9,0.947,538325.0,1.28,267641.0,0,97.8,0.198,95.3,96.3,85.5,97.8,39.3,87.9,Healthy,healthy
MSME00825,"Dora, Saini and Som",Auto Services,12,12.0,0,8.1,85.3,0.737,243743.0,0.97,29481.0,2,78.7,0.262,85.3,76.0,19.2,78.7,58.1,67.7,Moderate,moderate
MSME00826,"Contractor, Dara and Naik",Agri-processing,5,8.2,0,23.1,37.1,0.574,45706.0,1.02,20429.0,8,30.5,0.308,45.6,44.8,0.0,30.5,45.4,31.7,High-Risk,high_risk
MSME00827,"Samra, Kanda and Thakur",Textiles,3,9.2,1,4.3,96.5,1.0,473092.0,1.24,132950.0,0,87.8,0.215,94.8,100.0,69.0,87.8,51.1,83.0,Healthy,healthy
MSME00828,Zacharia Ltd,Manufacturing,5,8.3,0,3.0,97.6,0.937,437567.0,1.2,190009.0,0,96.4,0.194,96.4,95.6,84.0,96.4,49.1,92.0,Healthy,healthy
MSME00829,Ramesh-Edwin,Retail Trade,1,8.2,0,6.2,87.8,0.731,203297.0,1.09,73756.0,1,77.5,0.286,88.2,71.5,41.3,77.5,46.0,68.1,Moderate,moderate
MSME00830,"Srivastava, Parikh and Modi",Food & Beverage,5,11.0,1,15.8,83.5,0.764,285303.0,1.22,102269.0,2,81.6,0.3,78.7,82.0,48.5,81.6,54.0,70.0,Healthy,moderate
MSME00831,Narain-Kara,IT/Services,7,2.2,1,0.1,99.9,0.886,325005.0,1.39,164932.0,0,91.0,0.185,99.9,92.0,82.7,91.0,31.1,86.8,Healthy,healthy
MSME00832,Dora LLC,Construction Materials,1,8.1,0,8.4,72.9,0.66,145681.0,1.21,70539.0,3,75.4,0.355,77.6,60.8,32.8,75.4,43.7,56.0,Moderate,moderate
MSME00833,Karnik LLC,Auto Services,3,12.8,0,4.4,91.4,1.0,662689.0,1.41,201689.0,0,98.7,0.09,91.7,100.0,88.2,98.7,65.7,90.7,Healthy,healthy
MSME00834,Setty LLC,Food & Beverage,1,13.5,1,2.3,97.1,0.899,362784.0,0.96,145481.0,1,90.1,0.203,96.6,92.9,62.6,90.1,64.4,85.7,Healthy,healthy
MSME00835,Banik-Loyal,Manufacturing,12,10.5,0,6.5,75.0,0.641,178107.0,1.17,43848.0,1,65.6,0.28,80.3,62.7,33.0,65.6,53.1,65.5,Moderate,moderate
MSME00836,"Sastry, Mani and Bhatti",Auto Services,3,1.0,1,7.6,64.5,0.705,205943.0,1.02,51176.0,1,76.7,0.325,73.2,69.9,32.5,76.7,23.2,57.7,Moderate,moderate
MSME00837,Dutta-Bhargava,Textiles,9,9.5,1,37.4,51.7,0.32,193697.0,0.74,5523.0,5,48.2,0.432,44.1,41.8,0.0,48.2,45.6,31.6,High-Risk,high_risk
MSME00838,"Puri, Kade and Gara",Retail Trade,6,13.6,1,4.3,97.8,0.925,430078.0,1.18,227133.0,0,89.8,0.131,95.6,94.7,83.6,89.8,66.9,88.5,Healthy,healthy
MSME00839,"Bawa, Acharya and Mishra",Manufacturing,3,1.8,1,10.7,83.8,0.711,248420.0,1.09,27250.0,2,77.4,0.487,82.6,74.6,20.8,77.4,20.8,56.5,Moderate,moderate
MSME00840,Pingle Inc,Food & Beverage,12,12.1,0,7.6,74.1,0.742,171710.0,0.94,99807.0,1,81.8,0.285,79.0,69.1,47.1,81.8,57.8,68.6,Moderate,moderate
MSME00841,Srinivasan LLC,Manufacturing,13,12.6,0,2.9,97.7,1.0,502360.0,1.3,231401.0,0,96.3,0.145,96.5,100.0,86.0,96.3,63.4,93.4,Healthy,healthy
MSME00842,Pant-Subramaniam,Auto Services,2,13.8,0,9.9,71.5,0.721,174540.0,1.04,44437.0,2,80.6,0.231,75.8,67.9,25.7,80.6,64.5,61.7,Moderate,moderate
MSME00843,Sabharwal Inc,Food & Beverage,16,3.9,1,3.0,98.3,0.964,376361.0,0.97,202899.0,0,99.7,0.217,96.8,97.5,79.4,99.7,35.2,90.4,Healthy,healthy
MSME00844,"Ganesh, Narayan and Shukla",Textiles,15,8.2,0,24.1,46.0,0.381,122972.0,0.82,17039.0,5,54.5,0.578,50.2,39.0,0.0,54.5,37.2,36.5,High-Risk,high_risk
MSME00845,"Mane, Balasubramanian and Iyengar",Textiles,9,7.7,0,5.4,97.3,0.861,378319.0,1.3,149355.0,0,96.7,0.228,94.5,90.2,75.8,96.7,46.3,80.8,Healthy,healthy
MSME00846,"Uppal, Iyengar and Luthra",Textiles,2,11.7,1,3.5,81.8,0.863,270995.0,1.13,96102.0,4,84.6,0.39,86.5,87.5,34.6,84.6,53.4,68.3,Moderate,moderate
MSME00847,Vig-Varty,IT/Services,1,8.8,0,4.9,93.5,0.824,356591.0,1.29,149682.0,0,93.5,0.144,92.6,87.7,75.8,93.5,52.1,80.1,Healthy,healthy
MSME00848,"Bawa, Srivastava and Bahri",Construction Materials,8,14.6,0,17.9,35.7,0.413,167971.0,1.01,8727.0,6,57.0,0.447,48.5,45.7,0.0,57.0,60.4,36.3,High-Risk,high_risk
MSME00849,"Kaul, Gala and Pall",Manufacturing,1,6.4,1,8.1,79.8,0.734,109482.0,1.1,73668.0,2,66.7,0.309,82.0,62.3,36.6,66.7,39.9,56.3,Moderate,moderate
MSME00850,Dewan PLC,Construction Materials,5,10.6,0,2.7,85.4,0.723,175948.0,1.07,92000.0,1,85.9,0.345,89.3,68.2,47.1,85.9,51.4,66.5,Moderate,moderate
MSME00851,Wali-Vora,Agri-processing,6,12.9,0,2.9,100.0,0.8,476198.0,1.19,151339.0,0,90.5,0.223,97.9,86.0,74.2,90.5,62.0,84.1,Healthy,healthy
MSME00852,"Char, Tata and Borra",Retail Trade,8,5.4,0,4.1,82.9,0.783,347351.0,0.98,94999.0,0,73.1,0.355,86.8,84.8,51.2,73.1,35.5,64.8,Moderate,moderate
MSME00853,"Hayer, Deol and Bora",Textiles,14,5.9,1,2.6,92.7,0.871,389219.0,1.49,160969.0,0,91.9,0.03,93.7,91.0,83.4,91.9,46.8,82.4,Healthy,healthy
MSME00854,Acharya-Sharaf,Textiles,11,7.0,0,14.5,56.7,0.442,187740.0,1.02,20036.0,4,51.0,0.626,63.6,49.7,7.1,51.0,32.2,36.1,High-Risk,high_risk
MSME00855,Lal-Gala,Construction Materials,7,8.7,0,3.0,92.7,0.916,331003.0,1.32,197533.0,1,92.3,0.169,93.4,94.1,81.3,92.3,51.0,92.4,Healthy,healthy
MSME00856,Rout PLC,Food & Beverage,12,3.0,0,0.2,98.7,0.965,349635.0,1.37,298107.0,0,91.2,0.228,99.1,97.6,87.4,91.2,32.2,92.2,Healthy,healthy
MSME00857,Biswas-Prasad,Construction Materials,2,7.0,0,3.0,99.1,0.895,519117.0,1.42,174252.0,0,100.0,0.145,97.3,92.7,86.5,100.0,46.6,84.8,Healthy,healthy
MSME00858,"Barad, Kar and Kakar",Food & Beverage,11,7.5,0,6.7,82.9,0.645,149764.0,1.14,4130.0,3,75.1,0.382,84.9,60.1,9.1,75.1,41.1,51.5,Moderate,moderate
MSME00859,Palan-Aggarwal,IT/Services,6,7.6,1,6.7,72.2,0.708,261933.0,0.89,68694.0,2,78.3,0.302,78.5,75.7,30.6,78.3,43.7,65.2,Moderate,moderate
MSME00860,"Dhillon, Kanda and Mahajan",Agri-processing,3,3.8,1,0.0,96.2,0.95,568936.0,0.9,220699.0,0,94.8,0.17,97.7,96.5,78.0,94.8,36.3,85.7,Healthy,healthy
MSME00861,"Bhatt, Chadha and Virk",IT/Services,9,11.5,0,16.2,58.9,0.43,115643.0,0.96,42540.0,7,45.6,0.251,63.7,41.6,0.0,45.6,57.0,41.5,High-Risk,high_risk
MSME00862,Tripathi-Bhargava,Manufacturing,8,6.2,1,1.1,71.8,0.694,272442.0,0.89,68165.0,2,69.0,0.265,82.3,75.8,30.5,69.0,40.6,64.9,Moderate,moderate
MSME00863,Kar PLC,IT/Services,6,3.4,0,13.1,67.6,0.794,279625.0,1.22,70083.0,2,83.6,0.425,71.2,83.6,37.7,83.6,27.4,62.5,Moderate,moderate
MSME00864,Kumar-Chowdhury,Retail Trade,24,14.0,1,10.5,76.8,0.735,156166.0,1.06,130319.0,1,69.2,0.307,78.5,67.0,59.6,69.2,62.8,73.9,Healthy,moderate
MSME00865,"Sunder, Kale and Mitter",Manufacturing,9,6.9,1,7.8,71.9,0.704,227911.0,1.2,38227.0,1,75.4,0.325,77.5,72.1,31.7,75.4,40.9,57.8,Moderate,moderate
MSME00866,Ravel Inc,Retail Trade,11,14.0,0,8.4,80.9,0.842,229145.0,1.07,70544.0,3,76.2,0.411,82.5,81.8,29.9,76.2,59.7,63.2,Moderate,moderate
MSME00867,Gaba PLC,IT/Services,5,7.0,1,2.3,99.8,1.0,488017.0,1.07,188758.0,1,96.4,0.23,98.2,100.0,76.5,96.4,44.1,87.9,Healthy,healthy
MSME00868,"Suri, Maharaj and Sachdeva",Food & Beverage,4,11.9,1,2.0,100.0,0.851,409309.0,1.12,249440.0,0,97.1,0.279,98.5,89.6,82.3,97.1,57.3,92.1,Healthy,healthy
MSME00869,Vig LLC,Auto Services,1,12.9,0,31.1,55.2,0.47,71338.0,0.92,23796.0,5,43.2,0.751,50.7,40.1,1.4,43.2,46.2,34.3,High-Risk,high_risk
MSME00870,"Butala, Wable and Venkataraman",Food & Beverage,7,5.7,0,33.3,43.4,0.347,5000.0,0.94,19032.0,1,56.2,0.566,42.0,24.8,20.2,56.2,30.1,33.2,High-Risk,high_risk
MSME00871,Vaidya-Gokhale,Agri-processing,8,14.3,0,0.0,95.4,1.0,324749.0,1.27,55372.0,0,90.5,0.175,97.2,100.0,43.8,90.5,67.7,81.7,Healthy,healthy
MSME00872,Wali-Jhaveri,Construction Materials,1,2.0,1,2.4,94.8,0.838,332315.0,1.43,194687.0,0,92.8,0.187,95.1,88.6,88.6,92.8,30.4,85.0,Healthy,healthy
MSME00873,"Pant, Radhakrishnan and Parmer",Agri-processing,12,12.9,1,9.5,84.7,0.781,319582.0,1.21,75613.0,2,83.1,0.34,84.0,84.7,39.5,83.1,58.5,70.1,Healthy,moderate
MSME00874,Mitter PLC,Food & Beverage,1,11.7,0,9.9,72.2,0.756,290862.0,0.96,98020.0,2,76.2,0.269,76.2,82.0,41.9,76.2,57.0,67.9,Moderate,moderate
MSME00875,Cherian LLC,Auto Services,5,2.7,1,0.0,96.2,0.936,429195.0,1.11,154145.0,0,89.0,0.201,97.7,95.5,73.5,89.0,32.1,85.2,Healthy,healthy
MSME00876,Dash-Bains,Manufacturing,4,5.6,0,0.0,93.7,0.95,483989.0,1.11,145156.0,1,94.5,0.123,96.2,96.5,65.6,94.5,43.1,81.8,Healthy,healthy
MSME00877,Khalsa Group,Construction Materials,28,11.5,0,9.5,65.1,0.766,374723.0,1.11,105700.0,2,67.4,0.394,72.2,83.6,47.5,67.4,52.7,66.8,Moderate,moderate
MSME00878,"Patil, Mani and Ranganathan",Auto Services,6,6.5,1,13.8,72.5,0.646,244512.0,1.1,38932.0,2,70.8,0.247,73.6,69.7,25.0,70.8,42.1,60.6,Moderate,moderate
MSME00879,Merchant LLC,Auto Services,4,6.9,0,2.6,91.5,0.863,566074.0,0.98,234284.0,0,89.2,0.247,93.0,90.4,79.6,89.2,43.3,83.5,Healthy,healthy
MSME00880,Raja-Lall,Textiles,7,2.1,1,0.0,98.0,0.932,405673.0,0.9,137307.0,0,100.0,0.13,98.8,95.2,63.8,100.0,32.4,85.9,Healthy,healthy
MSME00881,"Walia, Srivastava and Sankaran",Construction Materials,3,9.7,1,6.3,95.6,0.835,485563.0,1.32,123785.0,0,93.7,0.198,92.8,88.5,67.7,93.7,53.1,87.7,Healthy,healthy
MSME00882,Raman Ltd,Retail Trade,3,12.4,1,6.1,89.0,0.748,164198.0,0.98,54586.0,2,54.6,0.239,89.0,68.8,27.8,54.6,60.0,64.8,Moderate,moderate
MSME00883,Mahal and Sons,Auto Services,5,6.2,0,5.2,100.0,0.918,584417.0,1.22,87578.0,0,93.7,0.185,96.3,94.3,53.7,93.7,43.0,75.8,Healthy,healthy
MSME00884,"Chawla, Mahajan and Biswas",Retail Trade,7,8.4,0,1.0,93.5,0.924,378934.0,1.27,66041.0,0,96.2,0.26,95.4,94.7,47.4,96.2,47.4,76.2,Healthy,healthy
MSME00885,"Luthra, Kothari and Dada",Auto Services,3,11.8,0,27.0,49.5,0.396,139958.0,0.88,8925.0,8,70.4,0.645,50.3,41.7,0.0,70.4,46.0,35.0,High-Risk,high_risk
MSME00886,"Pandya, Bahl and Buch",Retail Trade,1,8.9,0,3.4,96.6,0.889,412891.0,1.43,150564.0,0,94.4,0.214,95.5,92.2,78.7,94.4,50.3,82.2,Healthy,healthy
MSME00887,Subramanian-Narain,Construction Materials,17,9.9,1,4.5,77.8,0.685,324214.0,0.99,70850.0,0,84.0,0.379,83.4,78.0,43.5,84.0,48.3,71.7,Healthy,moderate
MSME00888,Pingle Ltd,Food & Beverage,12,5.9,0,0.0,100.0,0.852,201310.0,0.99,288111.0,0,94.8,0.26,100.0,79.8,79.7,94.8,39.9,82.5,Healthy,healthy
MSME00889,Dave-Ravi,Retail Trade,3,5.1,0,1.3,93.8,0.708,324118.0,1.22,161624.0,1,95.8,0.14,95.3,79.6,73.4,95.8,41.1,78.3,Healthy,healthy
MSME00890,Kulkarni and Sons,Construction Materials,1,3.2,0,1.6,100.0,0.928,341882.0,1.34,133333.0,0,98.7,0.172,98.8,94.9,71.2,98.7,34.4,86.6,Healthy,healthy
MSME00891,Sahni-Acharya,Food & Beverage,4,11.3,0,10.7,70.7,0.742,450361.0,1.05,66975.0,3,72.7,0.237,74.7,81.9,28.4,72.7,56.8,69.8,Moderate,moderate
MSME00892,Pal-Sachar,IT/Services,6,11.3,1,22.6,62.6,0.441,121976.0,0.84,9326.0,10,32.3,0.652,61.3,43.1,0.0,32.3,44.3,41.0,High-Risk,high_risk
MSME00893,Sankaran Inc,Auto Services,5,3.4,0,25.3,50.7,0.45,54060.0,0.87,28034.0,4,52.2,0.38,52.3,36.9,6.8,52.2,28.8,32.3,High-Risk,high_risk
MSME00894,Parmar-Kumar,Textiles,9,13.1,0,5.0,97.5,0.936,288477.0,1.36,196515.0,1,87.7,0.251,94.9,94.4,82.2,87.7,61.8,87.7,Healthy,healthy
MSME00895,"Pau, Tank and Modi",Manufacturing,4,7.7,0,8.0,71.3,0.7,281285.0,0.98,110922.0,6,59.6,0.309,77.0,77.1,26.6,59.6,43.8,58.3,Moderate,moderate
MSME00896,Dora and Sons,Agri-processing,1,2.5,1,1.8,94.7,0.848,491011.0,1.14,76019.0,0,90.5,0.181,95.5,89.4,48.0,90.5,32.1,75.1,Healthy,healthy
MSME00897,"Ganesan, Sagar and Manne",Manufacturing,3,12.2,0,2.5,96.8,0.909,335227.0,1.24,197626.0,0,95.8,0.118,96.3,93.6,84.8,95.8,63.1,90.4,Healthy,healthy
MSME00898,Ratti Ltd,Retail Trade,15,6.4,0,32.7,44.9,0.519,73701.0,0.66,5154.0,3,34.0,0.694,43.4,43.7,0.0,34.0,28.4,34.1,High-Risk,high_risk
MSME00899,"Barman, Chand and Khosla",Agri-processing,14,13.7,0,2.7,98.1,0.992,379277.0,1.42,263616.0,2,89.7,0.193,96.9,99.4,78.3,89.7,65.3,88.3,Healthy,healthy
MSME00900,Sehgal Ltd,IT/Services,3,13.3,0,0.4,91.7,0.824,629420.0,1.16,159665.0,0,91.4,0.205,94.7,87.7,76.4,91.4,63.8,84.1,Healthy,healthy
MSME00901,"Rattan, Ravel and Sastry",Construction Materials,11,11.1,0,6.5,94.5,0.835,418863.0,1.23,120670.0,0,89.5,0.153,92.0,88.4,64.9,89.5,58.7,79.2,Healthy,healthy
MSME00902,"Parsa, Nagi and Datta",Food & Beverage,14,11.9,1,5.5,98.1,0.962,214579.0,1.11,265784.0,0,95.0,0.192,94.8,88.8,82.2,95.0,59.9,86.5,Healthy,healthy
MSME00903,Ratta Group,Manufacturing,1,2.6,1,0.0,94.0,0.888,433819.0,1.05,165340.0,0,90.8,0.24,96.4,92.2,76.1,90.8,30.6,84.6,Healthy,healthy
MSME00904,"Dada, Tripathi and Chacko",Construction Materials,6,7.2,0,13.2,73.4,0.657,70325.0,0.99,63022.0,4,77.0,0.263,74.6,53.0,20.8,77.0,43.7,52.2,Moderate,moderate
MSME00905,"Purohit, Gour and Ratti",Auto Services,2,3.7,1,16.5,80.7,0.785,141743.0,0.97,70518.0,0,73.5,0.256,76.5,69.1,42.8,73.5,33.4,62.4,Moderate,moderate
MSME00906,Verma and Sons,Food & Beverage,15,13.9,0,16.7,30.0,0.537,134392.0,0.92,10317.0,4,48.9,0.81,46.0,51.0,1.8,48.9,47.4,36.3,High-Risk,high_risk
MSME00907,"Jani, Bhattacharyya and Ray",Construction Materials,20,7.0,0,20.4,42.7,0.413,154807.0,1.04,26640.0,4,57.6,0.453,50.9,44.4,9.6,57.6,37.4,37.8,High-Risk,high_risk
MSME00908,Sunder PLC,Manufacturing,8,10.3,0,0.0,96.0,0.781,269237.0,1.17,103933.0,0,91.4,0.296,97.6,81.6,58.1,91.4,52.0,80.0,Healthy,healthy
MSME00909,Majumdar and Sons,Food & Beverage,10,0.9,1,3.9,94.1,0.859,731142.0,1.18,58089.0,0,95.9,0.188,93.6,90.1,42.9,95.9,27.1,72.9,Healthy,healthy
MSME00910,Kulkarni Ltd,Retail Trade,3,9.6,0,1.4,93.9,0.831,263702.0,1.32,240228.0,0,96.0,0.188,95.4,84.6,86.3,96.0,53.2,87.2,Healthy,healthy
MSME00911,Devi-Mishra,Construction Materials,14,0.7,1,5.2,78.2,0.783,391912.0,0.96,97175.0,1,75.6,0.385,83.2,84.8,46.6,75.6,20.5,65.5,Moderate,moderate
MSME00912,Ratti and Sons,IT/Services,8,5.9,0,2.7,100.0,0.902,481707.0,1.43,87333.0,0,93.7,0.186,98.1,93.2,57.7,93.7,42.1,82.1,Healthy,healthy
MSME00913,"Roy, Ahuja and Mane",IT/Services,11,10.7,0,7.7,80.9,0.65,207243.0,0.94,107179.0,1,80.1,0.569,83.0,66.2,49.6,80.1,45.0,65.4,Moderate,moderate
MSME00914,"Virk, Srinivasan and Mitter",Retail Trade,3,7.1,0,4.4,76.5,0.662,259674.0,0.97,12651.0,0,65.4,0.306,82.7,72.3,23.7,65.4,42.1,64.5,Moderate,moderate
MSME00915,Purohit-Oza,IT/Services,10,1.7,1,9.4,79.2,0.709,253527.0,1.14,82767.0,2,79.3,0.301,80.8,75.0,40.5,79.3,26.1,64.7,Moderate,moderate
MSME00916,"Dora, Ram and Merchant",Agri-processing,4,6.8,0,9.6,83.2,0.591,260474.0,1.21,126636.0,4,64.3,0.307,83.0,67.4,46.4,64.3,41.2,66.0,Moderate,moderate
MSME00917,Sinha LLC,IT/Services,3,15.0,0,0.4,94.0,0.856,456629.0,1.5,119573.0,1,96.1,0.155,96.2,89.9,64.8,96.1,70.4,86.0,Healthy,healthy
MSME00918,"Bahl, Bahri and Mohanty",Construction Materials,9,8.4,0,20.6,43.9,0.256,197234.0,0.78,31620.0,4,41.0,0.309,51.5,37.7,6.2,41.0,45.9,34.3,High-Risk,high_risk
MSME00919,Pandya Inc,Food & Beverage,7,12.3,0,27.4,50.5,0.532,65728.0,0.71,4303.0,7,43.9,0.511,50.6,43.8,0.0,43.9,51.6,37.8,High-Risk,high_risk
MSME00920,Rajan-Sodhi,IT/Services,2,5.7,0,2.4,93.2,0.927,478400.0,1.34,252572.0,0,90.1,0.163,94.2,94.9,86.9,90.1,42.2,87.7,Healthy,healthy
MSME00921,"Bhat, Solanki and Madan",Agri-processing,9,13.4,0,24.6,61.5,0.43,89125.0,0.85,1000.0,7,21.9,0.532,59.2,39.0,0.0,21.9,54.2,28.7,High-Risk,high_risk
MSME00922,"Guha, Raj and Bassi",Food & Beverage,2,2.8,1,6.4,70.2,0.773,293986.0,0.94,33044.0,1,63.9,0.41,77.6,83.5,24.8,63.9,26.1,61.9,Moderate,moderate
MSME00923,Mohan Ltd,Construction Materials,9,9.0,0,28.4,63.7,0.366,41677.0,1.11,14834.0,4,47.7,0.477,57.8,29.8,7.1,47.7,42.7,31.3,High-Risk,high_risk
MSME00924,Bhattacharyya-Khanna,Retail Trade,6,3.6,0,25.3,54.3,0.608,41657.0,0.7,30517.0,10,48.7,0.352,54.3,46.7,0.0,48.7,30.2,36.9,High-Risk,high_risk
MSME00925,Palan LLC,Agri-processing,3,10.8,0,8.0,70.4,0.697,226615.0,0.92,60757.0,3,75.7,0.29,76.5,71.4,23.6,75.7,53.7,61.9,Moderate,moderate
MSME00926,Chandra-Garde,IT/Services,6,7.1,0,2.5,96.1,0.81,602525.0,1.34,213417.0,0,90.7,0.196,95.8,86.7,86.9,90.7,45.4,83.8,Healthy,healthy
MSME00927,Chawla-Dora,Auto Services,12,0.9,1,0.2,97.3,0.933,217878.0,1.3,158765.0,0,100.0,0.186,98.2,87.1,78.9,100.0,27.1,87.3,Healthy,healthy
MSME00928,Mital-Setty,Food & Beverage,1,14.5,0,4.4,81.3,0.791,239001.0,1.0,59509.0,2,75.2,0.31,85.6,79.3,29.8,75.2,64.2,65.8,Moderate,moderate
MSME00929,Brar-Tripathi,IT/Services,2,5.3,0,17.4,79.2,0.673,204786.0,1.23,73823.0,2,75.6,0.312,75.0,67.6,39.3,75.6,36.6,63.0,Moderate,moderate
MSME00930,"Rege, Nori and Pillay",Manufacturing,9,8.5,1,0.7,97.1,0.871,348294.0,1.15,216888.0,0,87.6,0.087,97.8,91.0,82.9,87.6,52.9,84.0,Healthy,healthy
MSME00931,Bhasin Ltd,Retail Trade,4,12.0,0,0.0,95.4,0.976,394989.0,1.3,176768.0,0,93.9,0.245,97.3,98.3,85.0,93.9,58.6,89.4,Healthy,healthy
MSME00932,Mahal-Bajwa,Agri-processing,22,11.2,0,10.9,54.0,0.365,118551.0,0.9,33405.0,5,48.7,0.602,64.6,37.4,4.1,48.7,45.5,38.7,High-Risk,high_risk
MSME00933,Mangat Inc,Construction Materials,1,4.2,0,8.1,21.0,0.521,110136.0,0.7,1000.0,2,37.8,0.686,46.8,47.5,4.3,37.8,22.0,29.4,High-Risk,high_risk
MSME00934,"Mand, Johal and Kala",Auto Services,7,1.1,1,13.1,81.4,0.71,396234.0,1.15,80196.0,4,78.6,0.308,79.4,79.7,29.8,78.6,24.1,58.1,Moderate,moderate
MSME00935,Tak-Suresh,Retail Trade,2,8.3,1,3.7,97.3,0.895,311808.0,1.41,292697.0,0,99.7,0.19,95.7,92.6,88.2,99.7,49.2,85.1,Healthy,healthy
MSME00936,Naik-Thakkar,Construction Materials,16,13.4,0,0.0,94.5,0.885,230294.0,1.42,210604.0,0,97.2,0.184,96.7,85.0,88.4,97.2,64.7,88.7,Healthy,healthy
MSME00937,"Kari, Morar and Nayak",Manufacturing,3,7.9,0,1.7,100.0,0.833,677807.0,1.19,211816.0,0,98.0,0.178,98.8,88.3,83.8,98.0,48.3,91.8,Healthy,healthy
MSME00938,Rajagopalan and Sons,Retail Trade,6,11.8,0,19.7,49.7,0.284,153420.0,1.0,1000.0,5,46.0,0.706,55.6,35.2,0.0,46.0,44.2,31.7,High-Risk,high_risk
MSME00939,"Bhattacharyya, Kalita and Hayre",Construction Materials,8,0.6,1,1.4,88.7,0.928,599505.0,1.14,193949.0,1,95.4,0.221,92.2,94.9,77.8,95.4,25.2,83.1,Healthy,healthy
MSME00940,Sampath LLC,Retail Trade,7,7.8,0,8.2,71.4,0.789,205915.0,1.16,57257.0,2,84.6,0.232,77.0,75.8,32.2,84.6,46.5,65.2,Moderate,moderate
MSME00941,"Hari, Gupta and Sant",IT/Services,4,13.8,0,0.0,96.7,0.863,313132.0,1.13,199800.0,0,93.2,0.119,98.0,90.4,82.6,93.2,67.8,91.3,Healthy,healthy
MSME00942,"Yadav, Ganesh and Ramachandran",Food & Beverage,5,10.1,0,9.5,72.7,0.708,207092.0,1.05,71929.0,1,82.6,0.26,76.8,70.2,39.9,82.6,52.5,61.8,Moderate,moderate
MSME00943,Dass Inc,Textiles,5,11.8,1,13.3,77.3,0.73,183250.0,1.14,53933.0,1,73.3,0.436,76.8,69.4,35.9,73.3,52.3,65.7,Moderate,moderate
MSME00944,Trivedi-Kala,IT/Services,2,13.5,0,20.3,50.1,0.544,32633.0,0.94,6537.0,0,52.6,0.561,55.4,41.4,21.1,52.6,53.7,44.9,High-Risk,high_risk
MSME00945,"Walia, Ramachandran and Wali",Food & Beverage,11,1.2,1,4.6,93.7,0.98,554824.0,1.17,193493.0,3,94.2,0.136,93.0,98.6,68.5,94.2,29.5,84.9,Healthy,healthy
MSME00946,Om LLC,IT/Services,6,10.3,1,3.4,99.1,0.924,431804.0,1.39,122409.0,0,93.1,0.081,97.0,94.7,68.6,93.1,58.5,82.9,Healthy,healthy
MSME00947,"Buch, Gandhi and Din",Food & Beverage,6,14.4,0,3.8,98.7,0.977,102524.0,1.13,183468.0,0,97.3,0.157,96.5,78.6,82.6,97.3,68.5,87.6,Healthy,healthy
MSME00948,"Amble, Kashyap and Chand",Retail Trade,4,4.3,0,18.2,43.2,0.509,114896.0,0.88,21907.0,4,30.9,0.554,52.9,47.1,5.0,30.9,26.3,33.9,High-Risk,high_risk
MSME00949,"Bala, Soni and Andra",Food & Beverage,4,8.4,0,33.8,60.6,0.582,54233.0,0.85,24375.0,6,62.5,0.602,52.0,46.2,0.0,62.5,37.1,38.3,High-Risk,high_risk
